GeneID,Entrez,Entry,Phylostrata
API5,8539,Q9BZZ5,2
APIP,51074,Q96GX9,1
APLF,200558,Q8IW19,4
APLN,8862,Q9ULZ1,15
APLNR,187,P35414,8
APLP1,333,P51693,5
APLP2,334,Q06481,4
APMAP,57136,Q9HDC9,2
APOA1,335,P02647,9
APOA2,336,P02652,11
APOA4,337,P06727,8
APOA5,116519,Q6Q788,9
APOB,338,P04114,6
APOBEC1,339,P41238,11
APOBEC2,10930,Q9Y235,8
APOBEC3A,200315,P31941,12
APOBEC3B,9582,Q9UH17,15
APOBEC3D,140564,Q96AK3,12
APOBEC3F,200316,Q8IUX4,12
APOBEC3H,164668,Q6NTF7,12
APOBEC4,403314,Q8WW27,9
APOBR,55911,Q0VD83,10
APOC1,341,P02654,11
APOC2,344,P02655,8
APOC3,345,P02656,11
APOD,347,P05090,1
APOE,348,P02649,8
APOF,319,Q13790,12
APOH,350,P02749,8
APOL2,23780,Q9BQE5,13
APOL3,80833,O95236,5
APOL4,80832,Q9BPW4,5
APOL5,80831,Q9BWW9,12
APOL6,80830,Q9BWW8,12
APOLD1,81575,Q96LR9,9
APOM,55937,O95445,8
APOO,79135,Q9BUR5,8
APP,351,P05067,4
APPBP2,10513,Q92624,5
APPL1,26060,Q9UKG1,6
APPL2,55198,Q8NEU8,6
APRT,353,P07741,1
APTX,54840,Q7Z2E3,2
AQP1,358,P29972,2
AQP10,89872,Q96PS8,1
AQP11,282679,Q8NBQ7,8
AQP12A,375318,Q8IXF9,4
AQP12B,653437,A6NM10,4
AQP2,359,P41181,10
AQP3,360,Q92482,1
AQP4,361,P55087,1
AQP5,362,P55064,1
AQP6,363,Q13520,12
AQP7,364,O14520,1
AQP8,343,O94778,2
AQP9,366,O43315,1
AQPEP,206338,Q6Q4G3,9
AQR,9716,O60306,2
AR,367,P10275,8
ARAF,369,P10398,4
ARAP1,116985,Q96P48,4
ARAP2,116984,Q8WZ64,4
ARAP3,64411,Q8WWN8,4
ARC,23237,Q7LC44,9
ARCN1,372,P48444,2
AREG,374,P15514,8
AREGB,374,P15514,8
AREL1,9870,O15033,4
ARF1,375,P84077,2
ARF3,377,P61204,2
ARF4,378,P18085,2
ARF5,381,P84085,2
ARF6,382,P62330,3
ARFGAP1,55738,Q8N6T3,2
ARFGAP2,84364,Q8N6H7,2
ARFGAP3,26286,Q9NP61,2
ARFGEF1,10565,Q9Y6D6,2
ARFGEF2,10564,Q9Y6D5,2
ARFIP1,27236,P53367,4
ARFIP2,23647,P53365,5
ARFRP1,10139,Q13795,2
ARG1,383,P05089,1
ARG2,384,P78540,1
ARGFX,503582,A6NJG6,12
ARGLU1,55082,Q9NWB6,2
ARHGAP10,79658,A1A4S6,4
ARHGAP11A,9824,Q6P4F7,4
ARHGAP12,94134,Q8IWW6,4
ARHGAP15,55843,Q53QZ3,5
ARHGAP17,55114,Q68EM7,4
ARHGAP19,84986,Q14CB8,4
ARHGAP20,57569,Q9P2F6,4
ARHGAP21,57584,Q5T5U3,2
ARHGAP22,58504,Q7Z5H3,2
ARHGAP23,57636,Q9P227,2
ARHGAP24,83478,Q8N264,2
ARHGAP25,9938,P42331,2
ARHGAP26,23092,Q9UNA1,4
ARHGAP27,201176,Q6ZUM4,6
ARHGAP28,79822,Q9P2N2,8
ARHGAP29,9411,Q52LW3,4
ARHGAP30,257106,Q7Z6I6,8
ARHGAP31,57514,Q2M1Z3,8
ARHGAP32,9743,A7KAX9,5
ARHGAP33,115703,O14559,5
ARHGAP36,158763,Q6ZRI8,12
ARHGAP39,80728,Q9C0H5,2
ARHGAP4,393,P98171,4
ARHGAP40,343578,Q5TG30,8
ARHGAP42,143872,A6NI28,4
ARHGAP44,9912,Q17R89,4
ARHGAP5,394,Q13017,2
ARHGAP6,395,O43182,4
ARHGAP8,23779,P85298,9
ARHGAP9,64333,Q9BRR9,12
ARHGDIA,396,P52565,2
ARHGDIB,397,P52566,2
ARHGEF1,9138,Q92888,8
ARHGEF10,9639,O15013,5
ARHGEF10L,55160,Q9HCE6,5
ARHGEF11,9826,O15085,4
ARHGEF12,23365,Q9NZN5,4
ARHGEF15,22899,O94989,8
ARHGEF16,27237,Q5VV41,8
ARHGEF17,9828,Q96PE2,4
ARHGEF18,23370,Q6ZSZ5,4
ARHGEF19,128272,Q8IW93,8
ARHGEF2,9181,Q92974,8
ARHGEF25,115557,Q86VW2,5
ARHGEF26,26084,Q96DR7,8
ARHGEF28,64283,Q8N1W1,4
ARHGEF3,50650,Q9NR81,3
ARHGEF33,100271715,A8MVX0,8
ARHGEF35,445328,A5YM69,9
ARHGEF37,389337,A1IGU5,8
ARHGEF39,84904,Q8N4T4,2
ARHGEF4,50649,Q9NR80,13
ARHGEF40,55701,Q8TER5,5
ARHGEF5,7984,Q12774,9
ARHGEF6,9459,Q15052,4
ARHGEF7,8874,Q14155,4
ARHGEF9,23229,O43307,2
ARID1A,8289,O14497,4
ARID1B,57492,Q8NFD5,4
ARID2,196528,Q68CP9,4
ARID3A,1820,Q99856,4
ARID3C,138715,A6NKF2,6
ARID4A,5926,P29374,4
ARID4B,51742,Q4LE39,4
ARID5B,84159,Q14865,4
ARIH1,25820,Q9Y4X5,2
ARIH2,10425,O95376,2
ARL1,400,P40616,2
ARL10,285598,Q8N8L6,8
ARL11,115761,Q969Q4,8
ARL13A,392509,Q5H913,12
ARL13B,200894,Q3SXY8,2
ARL14,80117,Q8N4G2,8
ARL14EP,120534,Q8N8R7,4
ARL16,339231,Q0P5N6,2
ARL17A,51326,Q8IVW1,14
ARL17B,51326,Q8IVW1,14
ARL2,402,P36404,2
ARL2BP,23568,Q9Y2Y0,2
ARL3,403,P36405,2
ARL4A,10124,P40617,4
ARL4C,10123,P56559,4
ARL4D,379,P49703,8
ARL5A,26225,Q9Y689,2
ARL5B,221079,Q96KC2,2
ARL5C,390790,A6NH57,12
ARL6,84100,Q9H0F7,2
ARL6IP1,23204,Q15041,6
ARL6IP5,10550,O75915,2
ARL6IP6,151188,Q8N6S5,8
ARL8A,127829,Q96BM9,2
ARL9,132946,Q6T311,8
ARMC1,55156,Q9NVT9,4
ARMC10,83787,Q8N2F6,4
ARMC12,221481,Q5T9G4,10
ARMC2,84071,Q8NEN0,2
ARMC3,219681,Q5W041,2
ARMC4,55130,Q5T2S8,2
ARMC5,79798,Q96C12,5
ARMC6,93436,Q6NXE6,2
ARMC7,79637,Q9H6L4,2
ARMC8,25852,Q8IUR7,2
ARMCX1,51309,Q9P291,12
ARMCX2,9823,Q7L311,12
ARMCX4,100131755,Q5H9R4,12
ARMCX5,64860,Q6P1M9,12
ARMCX6,54470,Q7L4S7,12
ARNT,405,P27540,4
ARNT2,9915,Q9HBZ2,4
ARNTL,406,O00327,5
ARNTL2,56938,Q8WYA1,5
ARPC1A,10552,Q92747,2
ARPC1B,10095,O15143,2
ARPC2,10109,O15144,2
ARPC3,10094,O15145,2
ARPC4,10093,P59998,2
ARPC5,10092,O15511,2
ARPC5L,81873,Q9BPX5,2
ARPP19,10776,P56211,5
ARPP21,10777,Q9UBL0,3
ARR3,407,P36575,8
ARRB1,408,P49407,4
ARRB2,409,P32121,4
ARRDC1,92714,Q8N5I2,6
ARRDC2,27106,Q8TBH0,6
ARRDC3,57561,Q96B67,2
ARRDC4,91947,Q8NCT1,4
ARRDC5,645432,A6NEK1,12
ARSB,411,P15848,1
ARSD,414,P51689,5
ARSE,415,P51690,5
ARSF,416,P54793,5
ARSG,22901,Q96EG1,7
ARSH,347527,Q5FYA8,5
ARSI,340075,Q5FYB1,1
ARSJ,79642,Q5FYB0,1
ARSK,153642,Q6UWY0,1
ART1,417,P52961,5
ART3,419,Q13508,11
ART4,420,Q93070,9
ART5,116969,Q96L15,10
ARTN,9048,Q5T4W7,8
ARV1,64801,Q9H2C2,2
ARVCF,421,O00192,7
ARX,170302,Q96QS3,4
AS3MT,57412,Q9HBK9,1
ASAH1,427,Q13510,2
ASAH2,56624,Q9NR71,2
ASAH2B,653308,P0C7U1,15
ASAH2C,0,P0C7U1,2
ASAP1,50807,Q9ULH1,2
ASAP2,8853,O43150,2
ASAP3,55616,Q8TDY4,2
ASB1,51665,Q9Y576,6
ASB10,136371,Q8WXI3,8
ASB11,140456,Q8WXH4,8
ASB12,142689,Q8WXK4,8
ASB13,79754,Q8WXK3,6
ASB14,142686,A6NK59,8
ASB15,142685,Q8WXK1,8
ASB16,92591,Q96NS5,8
ASB17,127247,Q8WXJ9,10
ASB18,401036,Q6ZVZ8,8
ASB4,51666,Q9Y574,8
ASB5,140458,Q8WWX0,7
ASB6,140459,Q9NWX5,8
ASB7,140460,Q9H672,8
ASB8,140461,Q9H765,6
ASB9,140462,Q96DX5,9
ASCC1,51008,Q8N9N2,2
ASCC2,84164,Q9H1I8,2
ASCC3,10973,Q8N3C0,1
ASCL1,429,P50553,5
ASCL2,430,Q99929,6
ASCL3,56676,Q9NQ33,6
ASCL4,121549,Q6XD76,4
ASF1A,25842,Q9Y294,2
ASF1B,55723,Q9NVP2,2
ASGR1,432,P07306,8
ASH1L,55870,Q9NR48,3
ASH2L,9070,Q9UBL3,2
ASIC1,41,P78348,2
ASIC2,40,Q16515,2
ASIC3,9311,Q9UHC3,6
ASIC4,55515,Q96FT7,6
ASIP,434,P42127,8
ASL,435,P04424,1
ASMT,438,P46597,1
ASMTL,8623,O95671,1
ASNA1,439,O43681,1
ASNS,440,P08243,1
ASNSD1,54529,Q9NWL6,2
ASPA,443,P45381,5
ASPDH,554235,A6ND91,1
ASPH,444,Q12797,1
ASPHD1,253982,Q5U4P2,11
ASPHD2,57168,Q6ICH7,4
ASPM,259266,Q8IZT6,2
ASPN,54829,Q9BXN1,8
ASPRV1,151516,Q53RT3,11
ASPSCR1,79058,Q9BZE9,2
ASRGL1,80150,Q7L266,1
ASTE1,28990,Q2TB18,4
ASTL,431705,Q6HA08,4
ASTN2,23245,O75129,8
ASUN,55726,Q9NVM9,4
ASXL1,171023,Q8IXJ9,6
ASXL3,80816,Q9C0F0,6
ASZ1,136991,Q8WWH4,5
ATAD1,84896,Q8NBU5,2
ATAD2,29028,Q6PL18,2
ATAD2B,54454,Q9ULI0,2
ATAD3A,55210,Q9NVI7,2
ATAD3B,83858,Q5T9A4,2
ATAD5,79915,Q96QE3,5
ATAT1,79969,Q5SQI0,2
ATCAY,85300,Q86WG3,8
ATE1,11101,O95260,1
ATF1,466,P18846,8
ATF2,1386,P15336,4
ATF3,467,P18847,3
ATF4,468,P18848,6
ATF5,22809,Q9Y2D1,12
ATF6,22926,P18850,4
ATF6B,1388,Q99941,8
ATF7,11016,P17544,8
ATF7IP,55729,Q6VMQ6,5
ATF7IP2,80063,Q5U623,4
ATG10,83734,Q9H0Y0,2
ATG12,9140,O94817,2
ATG13,9776,O75143,4
ATG14,22863,Q6ZNE5,4
ATG16L1,55054,Q676U5,2
ATG16L2,89849,Q8NAA4,8
ATG2A,23130,Q2TAZ0,2
ATG2B,55102,Q96BY7,2
ATG3,64422,Q9NT62,2
ATG4A,115201,Q8WYN0,2
ATG4C,84938,Q96DT6,2
ATG4D,84971,Q86TL0,2
ATG5,9474,Q9H1Y0,2
ATG7,10533,O95352,2
ATG9A,79065,Q7Z3C6,2
ATHL1,80162,Q32M88,1
ATIC,471,P31939,1
ATL1,51062,Q8WXF7,4
ATL2,64225,Q8NHH9,4
ATL3,25923,Q6DD88,4
ATM,472,Q13315,2
ATMIN,23300,O43313,2
ATN1,1822,P54259,4
ATOH1,474,Q92858,6
ATOH7,220202,Q8N100,6
ATOX1,475,O00244,2
ATP10A,57194,O60312,2
ATP10B,23120,O94823,2
ATP10D,57205,Q9P241,2
ATP11A,23250,P98196,2
ATP11B,23200,Q9Y2G3,2
ATP11C,286410,Q8NB49,2
ATP12A,479,P54707,2
ATP13A1,57130,Q9HD20,2
ATP13A2,23400,Q9NQ11,2
ATP13A3,79572,Q9H7F0,2
ATP13A4,84239,Q4VNC1,2
ATP13A5,344905,Q4VNC0,2
ATP1A1,476,P05023,2
ATP1A2,477,P50993,2
ATP1A3,478,P13637,2
ATP1A4,480,Q13733,2
ATP1B1,481,P05026,4
ATP1B2,482,P14415,8
ATP1B3,483,P54709,6
ATP1B4,23439,Q9UN42,8
ATP2A1,487,O14983,1
ATP2A3,489,Q93084,1
ATP2B1,490,P20020,2
ATP2B2,491,Q01814,2
ATP2B3,492,Q16720,2
ATP2B4,493,P23634,2
ATP2C2,9914,O75185,1
ATP4A,495,P20648,2
ATP4B,496,P51164,9
ATP5A1,498,P25705,1
ATP5B,506,P06576,1
ATP5C1,509,P36542,1
ATP5D,513,P30049,1
ATP5E,514,P56381,2
ATP5EP2,0,Q5VTU8,2
ATP5F1,515,P24539,4
ATP5G1,516,P05496,1
ATP5G2,517,Q06055,1
ATP5G3,518,P48201,1
ATP5H,10476,O75947,3
ATP5I,521,P56385,6
ATP5J,522,P18859,4
ATP5J2,9551,P56134,6
ATP5L,10632,O75964,4
ATP5O,539,P48047,1
ATP5S,27109,Q99766,4
ATP5SL,55101,Q9NW81,6
ATP6AP1,537,Q15904,4
ATP6AP1L,92270,Q52LC2,8
ATP6AP2,10159,O75787,2
ATP6V0A1,535,Q93050,1
ATP6V0A2,23545,Q9Y487,1
ATP6V0A4,50617,Q9HBG4,1
ATP6V0B,533,Q99437,2
ATP6V0C,527,P27449,1
ATP6V0D1,9114,P61421,2
ATP6V0D2,245972,Q8N8Y2,2
ATP6V0E1,8992,O15342,2
ATP6V0E2,155066,Q8NHE4,2
ATP6V1A,523,P38606,1
ATP6V1B1,525,P15313,1
ATP6V1B2,526,P21281,1
ATP6V1C1,528,P21283,2
ATP6V1C2,245973,Q8NEY4,9
ATP6V1D,51382,Q9Y5K8,1
ATP6V1E1,529,P36543,1
ATP6V1E2,90423,Q96A05,1
ATP6V1F,9296,Q16864,2
ATP6V1G1,9550,O75348,2
ATP6V1G2,534,O95670,2
ATP6V1G3,127124,Q96LB4,9
ATP6V1H,51606,Q9UI12,2
ATP7B,540,P35670,1
ATP8A1,10396,Q9Y2Q0,2
ATP8A2,51761,Q9NTI2,2
ATP8B1,5205,O43520,2
ATP8B2,57198,P98198,2
ATP8B3,148229,O60423,2
ATP8B4,79895,Q8TF62,2
ATP9A,10079,O75110,2
ATP9B,374868,O43861,2
ATPAF1,64756,Q5TC12,2
ATPAF2,91647,Q8N5M1,1
ATPIF1,93974,Q9UII2,4
ATR,545,Q13535,2
ATRAID,51374,Q6UW56,5
ATRIP,84126,Q8WXE1,5
ATRN,8455,O75882,4
ATRNL1,26033,Q5VV63,4
ATRX,546,P46100,2
ATXN1L,342371,P0C7T5,4
ATXN2,6311,Q99700,6
ATXN3L,92552,Q9H3M9,2
ATXN7,6314,O15265,6
ATXN7L2,127002,Q5T6C5,2
ATXN7L3,56970,Q14CW9,2
AUH,549,Q13825,1
AUNIP,79000,Q9H7T9,11
AURKA,6790,O14965,2
AURKAIP1,54998,Q9NWT8,5
AURKB,9212,Q96GD4,2
AURKC,6795,Q9UQB9,2
AUTS2,26053,Q8WXX7,6
AVEN,57099,Q9NQS1,4
AVIL,10677,O75366,2
AVL9,23080,Q8NBF6,2
AVP,551,P01185,8
AVPR1A,552,P37288,6
AVPR1B,553,P47901,9
AVPR2,554,P30518,8
AWAT1,158833,Q58HT5,11
AXDND1,126859,Q5T1B0,4
AXIN1,8312,O15169,5
AXIN2,8313,Q9Y2T1,5
AXL,558,P30530,7
AZGP1,563,P25311,11
AZI1,22994,Q9UPN4,2
AZI2,64343,Q9H6S1,7
AZIN1,51582,O14977,8
AZU1,566,P20160,6
B3GALNT1,8706,O75752,9
B3GALT1,8708,Q9Y5Z6,4
B3GALT2,8707,O43825,5
B3GALT4,8705,O96024,8
B3GALT5,10317,Q9Y2C3,9
B3GALT6,126792,Q96L58,2
B3GALTL,145173,Q6Y288,2
B3GAT1,27087,Q9P2W7,2
B3GAT2,135152,Q9NPZ5,5
B3GAT3,26229,O94766,2
B3GNT1,11041,O43505,4
B3GNT2,10678,Q9NY97,7
B3GNT3,10331,Q9Y2A9,8
B3GNT4,79369,Q9C0J1,4
B3GNT5,84002,Q9BYG0,8
B3GNT6,192134,Q6ZMB0,12
B3GNT7,93010,Q8NFL0,8
B3GNT8,374907,Q7Z7M8,11
B3GNT9,84752,Q6UX72,8
B3GNTL1,146712,Q67FW5,1
B4GALNT1,2583,Q00973,8
B4GALNT2,124872,Q8NHY0,10
B4GALNT3,283358,Q6L9W6,4
B4GALNT4,338707,Q76KP1,4
B4GALT1,2683,P15291,5
B4GALT2,8704,O60909,5
B4GALT3,8703,O60512,6
B4GALT4,8702,O60513,8
B4GALT5,9334,O43286,8
B4GALT6,9331,Q9UBX8,8
B4GALT7,11285,Q9UBV7,4
B9D2,80776,Q9BPU9,2
BAALC,79870,Q8WXS3,8
BAAT,570,Q14032,1
BACE1,23621,P56817,4
BACE2,25825,Q9Y5Z0,2
BACH1,571,O14867,7
BACH2,60468,Q9BYV9,7
BAD,572,Q92934,8
BAG2,9532,O95816,6
BAG3,9531,O95817,6
BAG4,9530,O95429,4
BAG5,9529,Q9UL15,8
BAG6,7917,P46379,2
BAHD1,22893,Q8TBE0,5
BAI1,575,O14514,5
BAI2,576,O60241,5
BAI3,577,O60242,5
BAIAP2,10458,Q9UQB8,4
BAIAP2L1,55971,Q9UHR4,6
BAIAP2L2,80115,Q6UXY1,8
BAIAP3,8938,O94812,4
BAK1,578,Q16611,5
BAMBI,25805,Q13145,6
BANF1,8815,O75531,4
BANF2,140836,Q9H503,11
BANK1,55024,Q8NDB2,9
BANP,54971,Q8N9N5,6
BAP1,8314,Q92560,4
BARD1,580,Q99728,2
BARHL1,56751,Q9BZE3,6
BARHL2,343472,Q9NY43,6
BARX1,56033,Q9HBU1,5
BARX2,8538,Q9UMQ3,8
BASP1,10409,P80723,3
BATF,10538,Q16520,8
BATF2,116071,Q8N1L9,10
BATF3,55509,Q9NR55,8
BAX,581,Q07812,4
BAZ1A,11177,Q9NRL2,4
BAZ1B,9031,Q9UIG0,6
BAZ2A,11176,Q9UIF9,4
BAZ2B,29994,Q9UIF8,4
BBOX1,8424,O75936,3
BBS10,79738,Q8TAM1,5
BBS12,166379,Q6ZW61,4
BBS2,583,Q9BXC9,2
BBS4,585,Q96RK4,2
BBS7,55212,Q8IWZ6,2
BBS9,27241,Q3SYG4,2
BBX,56987,Q8WY36,6
BCAM,4059,P50895,8
BCAN,63827,Q96GW7,6
BCAP29,55973,Q9UHQ4,2
BCAP31,10134,P51572,2
BCAR1,9564,P56945,4
BCAR3,8412,O75815,5
BCAS1,8537,O75363,9
BCAS2,10286,O75934,2
BCAS3,54828,Q9H6U6,2
BCAS4,55653,Q8TDM0,11
BCAT1,586,P54687,1
BCAT2,587,O15382,1
BCCIP,56647,Q9P287,2
BCDIN3D,144233,Q7Z5W3,2
BCHE,590,P06276,1
BCKDHB,594,P21953,1
BCKDK,10295,O14874,2
BCL11A,53335,Q9H165,6
BCL11B,64919,Q9C0K0,6
BCL2,596,P10415,5
BCL2A1,597,Q16548,9
BCL2L1,598,Q07817,4
BCL2L10,10017,Q9HD36,11
BCL2L11,10018,O43521,8
BCL2L12,83596,Q9HB09,12
BCL2L13,23786,Q9BXK5,5
BCL2L14,79370,Q9BZR8,8
BCL2L15,440603,Q5TBC7,8
BCL2L2,599,Q92843,5
BCL3,602,P20749,5
BCL6,604,P41182,7
BCL6B,255877,Q8N143,8
BCL7A,605,Q4VC05,4
BCL7B,9275,Q9BQE9,8
BCL7C,9274,Q8WUZ0,6
BCL9,607,O00512,8
BCL9L,283149,Q86UU0,8
BCLAF1,9774,Q9NYF8,9
BCMO1,53630,Q9HAY6,1
BCO2,83875,Q9BYV7,1
BCOR,54880,Q6W2J9,6
BCORL1,63035,Q5H9F3,8
BCR,613,P11274,5
BCS1L,617,Q9Y276,2
BDH1,622,Q02338,1
BDH2,56898,Q9BUT1,1
BDKRB1,623,P46663,8
BDKRB2,624,P30411,8
BDNF,627,P23560,6
BDP1,55814,A6H8Y1,2
BEAN1,146227,Q3B7T3,8
BECN1,8678,Q14457,2
BEGAIN,57596,Q9BUH8,8
BEND2,139105,Q8NDZ0,8
BEND3,57673,Q5T5X7,8
BEND5,79656,Q7L4P6,6
BEND6,221336,Q5SZJ8,9
BEND7,222389,Q8N7W2,8
BEST1,7439,O76090,6
BEST2,54831,Q8NFU1,2
BEST3,144453,Q8N1M1,2
BEST4,266675,Q8NFU0,6
BET1,10282,O15155,2
BET1L,51272,Q9NYM9,2
BEX1,55859,Q9HBH7,12
BEX2,84707,Q9BXY8,12
BEX4,56271,Q9NWD9,12
BEX5,340542,Q5H9J7,12
BFAR,51283,Q9NZS9,5
BFSP1,631,Q12934,8
BFSP2,8419,Q13515,8
BGLAP,632,P02818,8
BGN,633,P21810,2
BHLHA15,168620,Q7RTS1,5
BHLHA9,727857,Q7RTU4,10
BHLHE22,27319,Q8NFJ8,4
BHLHE23,128408,Q8NDY6,4
BHLHE40,8553,O14503,8
BHLHE41,79365,Q9C0J9,8
BHMT,635,Q93088,1
BHMT2,23743,Q9H2M3,11
BICC1,80114,Q9H694,4
BICD1,636,Q96G01,5
BICD2,23299,Q8TD16,5
BID,637,P55957,9
BIK,638,Q13323,12
BIN1,274,O00499,5
BIN2,51411,Q9UBW5,6
BIN3,55909,Q9NQY0,2
BIRC2,329,Q13490,6
BIRC3,330,Q13489,6
BIRC5,332,O15392,3
BIRC6,57448,Q9NR09,2
BIRC7,79444,Q96CA5,6
BIRC8,112401,Q96P09,15
BIVM,54841,Q86UB2,2
BLACE,0,A4D250,15
BLCAP,10904,P62952,5
BLM,641,P54132,1
BLMH,642,Q13867,1
BLNK,29760,Q8WV28,6
BLOC1S1,2647,P78537,2
BLOC1S3,388552,Q6QNY0,4
BLOC1S4,55330,Q9NUP1,2
BLOC1S6,26258,Q9UL45,4
BLVRA,644,P53004,5
BLVRB,645,P30043,1
BLZF1,8548,Q9H2G9,4
BMF,90427,Q96LC9,9
BMI1,648,P35226,6
BMP1,649,P13497,2
BMP10,27302,O95393,8
BMP15,9210,O95972,8
BMP2,650,P12643,5
BMP2K,55589,Q9NSY1,2
BMP3,651,P12645,6
BMP4,652,P12644,4
BMP5,653,P22003,6
BMP6,654,P22004,5
BMP7,655,P18075,6
BMP8A,353500,Q7Z5Y6,8
BMP8B,656,P34820,8
BMPER,168667,Q8N8U9,4
BMPR1B,658,O00238,4
BMPR2,659,Q13873,5
BMS1,9790,Q14692,2
BMX,660,P51813,4
BNC1,646,Q01954,6
BNC2,54796,Q6ZN30,6
BNIP1,662,Q12981,2
BNIP2,663,Q12982,8
BNIP3,664,Q12983,5
BNIP3L,665,O60238,8
BNIPL,149428,Q7Z465,11
BOC,91653,Q9BWV1,8
BOD1,91272,Q96IK1,4
BOD1L1,259282,Q8NFC6,4
BOK,666,Q9UMX3,5
BOLA1,51027,Q9Y3E2,1
BOLA2,552900,Q9H3K6,1
BOLA2B,552900,Q9H3K6,1
BOLA3,388962,Q53S33,1
BOP1,23246,Q14137,2
BORA,79866,Q6PGQ7,4
BPGM,669,P07738,1
BPHL,670,Q86WA6,1
BPI,671,P17213,2
BPIFA1,51297,Q9NP55,10
BPIFA2,140683,Q96DR5,12
BPIFA3,128861,Q9BQP9,12
BPIFB1,92747,Q8TDL5,10
BPIFB2,80341,Q8N4F0,11
BPIFB3,359710,P59826,9
BPIFB4,149954,P59827,7
BPIFB6,128859,Q8NFQ5,9
BPIFC,254240,Q8NFQ6,9
BPTF,2186,Q12830,5
BPY2,9083,O14599,15
BPY2B,9083,O14599,15
BPY2C,9083,O14599,15
BRAF,673,P15056,4
BRAP,8315,Q7Z569,2
BRAT1,221927,Q6PJG6,4
BRCA1,672,P38398,2
BRCA2,675,P51587,2
BRD1,23774,O95696,2
BRD2,6046,P25440,2
BRD3,8019,Q15059,2
BRD4,23476,O60885,2
BRD7,29117,Q9NPI1,4
BRD8,10902,Q9H0E9,3
BRD9,65980,Q9H8M2,2
BRE,9577,Q9NXR7,2
BRF1,2972,Q92994,2
BRF2,55290,Q9HAW0,6
BRI3,25798,O95415,5
BRI3BP,140707,Q8WY22,8
BRICD5,283870,Q6PL45,8
BRINP2,57795,Q9C0B6,8
BRINP3,339479,Q76B58,8
BRIP1,83990,Q9BX63,1
BRIX1,55299,Q8TDN6,2
BRMS1,25855,Q9HCU9,6
BRMS1L,84312,Q5PSV4,4
BROX,148362,Q5VW32,2
BRPF1,7862,P55201,2
BRPF3,27154,Q9ULD4,2
BRS3,680,P32247,6
BRSK1,84446,Q8TDC3,2
BRSK2,9024,Q8IWQ3,2
BRWD1,54014,Q9NSI6,2
BRWD3,254065,Q6RI45,2
BSCL2,26580,Q96G97,2
BSDC1,55108,Q9NW68,2
BSG,682,P35613,8
BSN,8927,Q9UPA5,6
BSND,7809,Q8WZ55,12
BSPH1,100131137,Q075Z2,5
BSPRY,54836,Q5W0U4,8
BST1,683,Q10588,9
BSX,390259,Q3C1V8,6
BTAF1,9044,O14981,1
BTBD1,53339,Q9H0C5,5
BTBD10,84280,Q9BSF8,4
BTBD11,121551,A6QL63,5
BTBD16,118663,Q32M84,4
BTBD17,388419,A6NE02,6
BTBD18,643376,B2RXH4,14
BTBD19,149478,C9JJ37,4
BTBD2,55643,Q9BX70,5
BTBD6,90135,Q96KE9,6
BTBD7,55727,Q9P203,5
BTBD8,284697,Q5XKL5,4
BTBD9,114781,Q96Q07,4
BTC,685,P35070,6
BTD,686,P43251,6
BTF3,689,P20290,2
BTF3L4,91408,Q96K17,2
BTG1,694,P62324,5
BTG2,7832,P78543,6
BTG3,10950,Q14201,6
BTG4,54766,Q9NY30,6
BTK,695,Q06187,4
BTLA,151888,Q7Z6A9,10
BTN1A1,696,Q13410,9
BTN2A2,10385,Q8WVV5,11
BTN3A1,11119,O00481,12
BTN3A2,11118,P78410,15
BTN3A3,10384,O00478,12
BTNL3,10917,Q6UXE8,11
BTNL8,79908,Q6UX41,11
BTNL9,153579,Q6UXG8,10
BTRC,8945,Q9Y297,2
BUB1,699,O43683,2
BUB1B,701,O60566,2
BUB3,9184,O43684,2
BUD13,84811,Q9BRD0,2
BUD31,8896,P41223,2
BVES,11149,Q8NE79,6
BX072566.1,339010,NA,2
BX255923.1,0,NA,15
BYSL,705,Q13895,2
BZRAP1,9256,O95153,4
BZW1,9689,Q7L1Q6,2
BZW2,28969,Q9Y6E2,2
C10ORF68,79741,Q96M83,12
C10orf10,11067,Q9NTK1,11
C10orf105,414152,Q8TEF2,15
C10orf107,219621,Q8IVU9,4
C10orf111,221060,Q8N326,15
C10orf113,387638,Q5VZT2,14
C10orf118,55088,Q7Z3E2,5
C10orf12,26148,Q96JN0,9
C10orf120,399814,Q5SQS8,11
C10orf126,283080,Q8N4M7,15
C10orf129,142827,Q6P461,10
C10orf2,56652,Q96RR1,1
C10orf25,220979,Q5T742,15
C10orf32,119032,Q96B45,6
C10orf53,282966,Q8N6V4,5
C10orf54,64115,Q9H7M9,8
C10orf62,414157,Q5T681,10
C10orf67,256815,Q8IYJ2,4
C10orf71,118461,Q711Q0,10
C10orf76,79591,Q5T2E6,2
C10orf85,0,Q8N1V8,14
C10orf88,80007,Q9H8K7,4
C10orf90,118611,Q96M02,9
C10orf91,170393,Q5T1B1,15
C10orf95,79946,Q9H7T3,6
C10orf99,387695,Q6UWK7,12
C11orf1,64776,Q9H5F2,4
C11orf16,56673,Q9NQ32,8
C11orf21,29125,Q9P2W6,15
C11orf24,53838,Q96F05,9
C11orf31,280636,Q8IZQ5,2
C11orf35,256329,Q8IXW0,11
C11orf40,143501,Q8WZ69,15
C11orf42,160298,Q8N5U0,11
C11orf44,283171,Q8N8P7,15
C11orf45,219833,Q8TAV5,15
